Institute code,College,Branch code,Branch name,Allocation type,Category,Merit number,Percentile
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322424510,Computer Engineering,HU‑HU,LSCH,92236,54.6296296
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322424510,Computer Engineering,HU‑HU,LOBCH,101504,47.387098
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322424510,Computer Engineering,OHU‑OHU,GOPENO,123071,27.6545345
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322424510,Computer Engineering,OHU‑HU,LSCO,112158,38.9045575
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322424510,Computer Engineering,STATE,EWS,100862,47.6387427
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),HU‑HU,GOPENH,101716,47.3478734
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),HU‑HU,GSCH,111598,39.0377062
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),HU‑HU,GNT1H,119723,31.6482893
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),HU‑HU,GOBCH,120268,30.5964599
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),HU‑HU,LOBCH,126400,24.0591998
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),HU‑HU,GOBCH,136059,11.7198075
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),OHU‑HU,GOPENO,112019,38.992574
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),OHU‑HU,GSTO,102527,46.4534231
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),OHU‑HU,LOPENO,114918,36.1619626
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),OHU‑HU,LOBCO,120298,30.5890703
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),STATE,DEFOPENS,108536,42.4233825
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),STATE,TFWS,138698,7.7808076
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),STATE,EWS,93920,53.1660451
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,HU‑HU,GOPENH,32307,86.6965956
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,HU‑HU,GSCH,84731,59.6839864
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,HU‑HU,GNT2H,126707,23.8907594
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,HU‑HU,GOBCH,143012,0.5107854
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,HU‑HU,LOPENH,134769,13.5034179
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,OHU‑OHU,GOPENO,120864,29.9996237
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,OHU‑OHU,GOBCO,131649,17.8500207
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,OHU‑HU,LOPENO,102170,46.8567142
3224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",322492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,STATE,EWS,132444,16.9363708
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327724510,Computer Engineering,HU‑HU,GOPENH,33416,86.1668982
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327724510,Computer Engineering,HU‑HU,GSTH,42270,82.251586
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327724510,Computer Engineering,HU‑HU,GNT1H,91585,55.2709127
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327724510,Computer Engineering,HU‑HU,LOPENH,41429,82.4643661
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327724510,Computer Engineering,HU‑HU,LSCH,38429,84.2006246
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327724510,Computer Engineering,OHU‑OHU,GVJO,89576,55.9130075
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327724510,Computer Engineering,OHU‑OHU,GOBCO,84983,59.6839864
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327724610,Information Technology,HU‑HU,GOPENH,46699,80.0793682
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327724610,Information Technology,HU‑HU,GSCH,83053,60.8798115
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327724610,Information Technology,HU‑HU,GOBCH,49770,78.7120349
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327724610,Information Technology,OHU‑OHU,GOPENO,135618,12.6949825
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327724610,Information Technology,OHU‑HU,GOBCO,50786,78.3430016
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327724610,Information Technology,OHU‑HU,LNT1O,111720,39.0377062
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327724610,Information Technology,STATE,EWS,46022,80.6210251
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327735610,Electrical Engg[Electronics and Power],HU‑HU,GOPENH,121331,29.4111028
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327735610,Electrical Engg[Electronics and Power],HU‑HU,LOPENH,66861,69.7774101
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327735610,Electrical Engg[Electronics and Power],OHU‑OHU,GOPENO,114149,36.5842646
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327735610,Electrical Engg[Electronics and Power],STATE,TFWS,88832,56.7366842
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327761510,Mechanical & Automation Engineering,HU‑HU,GOPENH,117551,33.3408586
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327761510,Mechanical & Automation Engineering,HU‑HU,LOPENH,122548,28.3793174
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327793410,Civil Engineering and Planning,HU‑HU,LOPENH,77195,64.2666767
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327793510,Electronics and Biomedical Engineering,HU‑HU,GOPENH,141720,2.9795687
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327793510,Electronics and Biomedical Engineering,HU‑HU,LOPENH,137143,10.6046914
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327793510,Electronics and Biomedical Engineering,STATE,TFWS,95887,52.2415622
3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",327793510,Electronics and Biomedical Engineering,STATE,EWS,109177,41.1609401
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335124510,Computer Engineering,HU‑HU,GOPENH,51169,78.1143775
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335124510,Computer Engineering,HU‑HU,GNT3H,86449,58.5474069
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335124510,Computer Engineering,HU‑HU,GOBCH,71669,67.3938217
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335124510,Computer Engineering,HU‑HU,LOPENH,108121,42.5530244
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335124510,Computer Engineering,HU‑HU,LSCH,72575,66.9527897
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335124510,Computer Engineering,HU‑HU,LOBCH,58027,75.0737739
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335124510,Computer Engineering,OHU‑OHU,GOPENO,117339,33.3408586
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335124510,Computer Engineering,OHU‑OHU,LOPENO,132939,16.2396627
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335124510,Computer Engineering,OHU‑HU,LOBCO,84636,59.8623853
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335124510,Computer Engineering,STATE,DEFOPENS,65047,71.2687819
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335124510,Computer Engineering,STATE,TFWS,81119,61.6397637
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335124510,Computer Engineering,STATE,EWS,53931,76.839044
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),HU‑HU,GOPENH,78500,63.6508999
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),HU‑HU,GSCH,89309,56.656397
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),HU‑HU,GNT1H,98250,49.6513702
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),HU‑HU,GOBCH,107888,42.5530244
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),HU‑HU,LSCH,137593,9.4916141
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),HU‑HU,LOBCH,132003,17.5985227
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),OHU‑OHU,GOPENO,133714,15.5096512
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),OHU‑HU,GSTO,98656,49.6143282
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),OHU‑HU,GNT3O,82952,60.8798115
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),OHU‑HU,GOBCO,96816,51.0567213
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),OHU‑HU,LOPENO,80529,61.6881259
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),OHU‑HU,LSCO,70909,67.9544349
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),STATE,DEFOPENS,71370,67.5703113
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),STATE,TFWS,131109,18.4453326
3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),STATE,EWS,83218,60.750409
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,HU‑HU,GOPENH,93152,53.8156961
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,HU‑HU,GSCH,114675,36.1619626
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,HU‑HU,GSTH,113455,37.1297299
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,HU‑HU,GOBCH,74531,65.9622938
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,HU‑HU,LOPENH,117753,33.2472877
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,HU‑HU,LNT1H,93926,53.1660451
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,HU‑HU,LOBCH,94058,52.7523799
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,HU‑HU,PWDOPENH,95936,52.2415622
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,OHU‑OHU,GOPENO,114424,36.3578395
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,OHU‑OHU,GSTO,132125,17.0292573
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,OHU‑OHU,GOBCO,125744,24.8864926
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,OHU‑OHU,LOPENO,133013,15.931529
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,OHU‑OHU,LSTO,115414,35.624509
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,OHU‑OHU,LNT3O,121126,29.4111028
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,OHU‑HU,LOPENO,69805,68.8122862
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,STATE,DEFOPENS,91379,55.2709127
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324510,Computer Engineering,STATE,EWS,97335,50.6107355
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,HU‑HU,GOPENH,109605,40.6521983
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,HU‑HU,GNT3H,117059,33.8201786
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,HU‑HU,GOBCH,75509,65.107535
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,HU‑HU,LOPENH,132376,16.9363708
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,HU‑HU,LOBCH,93549,53.6496624
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,HU‑HU,PWDOPENH,114795,36.1619626
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,HU‑HU,GSCH,135873,12.1380345
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,OHU‑OHU,GOPENO,67151,69.6924231
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,OHU‑OHU,GSCO,134638,13.6087239
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,OHU‑OHU,GOBCO,133309,15.9127414
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,OHU‑HU,GSTO,102577,46.4534231
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,OHU‑HU,GVJO,127879,22.6551453
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,OHU‑HU,GNT2O,118041,32.8844711
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,OHU‑HU,LOPENO,123286,27.3241113
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,OHU‑HU,LOBCO,104633,45.6445719
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,STATE,DEFOPENS,99662,49.2213366
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,STATE,TFWS,108153,42.5530244
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335324610,Information Technology,STATE,EWS,127710,22.6551453
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335329310,Electrical Engineering,HU‑HU,GOPENH,52190,77.7994669
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335392110,Artificial Intelligence and Machine Learning,HU‑HU,GOPENH,91711,54.6979992
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335392110,Artificial Intelligence and Machine Learning,HU‑HU,GSCH,122845,28.1052376
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335392110,Artificial Intelligence and Machine Learning,HU‑HU,GSTH,119817,30.9520229
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335392110,Artificial Intelligence and Machine Learning,HU‑HU,GNT1H,111566,39.0377062
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335392110,Artificial Intelligence and Machine Learning,HU‑HU,GOBCH,119063,32.3095051
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335392110,Artificial Intelligence and Machine Learning,HU‑HU,LVJH,108109,42.5530244
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335392110,Artificial Intelligence and Machine Learning,HU‑HU,LOBCH,139838,6.1929085
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335392110,Artificial Intelligence and Machine Learning,OHU‑HU,GOPENO,104848,44.6898706
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335392110,Artificial Intelligence and Machine Learning,OHU‑HU,GSCO,137165,10.6046914
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335392110,Artificial Intelligence and Machine Learning,OHU‑HU,GNT2O,142105,2.3315484
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335392110,Artificial Intelligence and Machine Learning,OHU‑HU,GOBCO,131883,17.7025465
3353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",335392110,Artificial Intelligence and Machine Learning,STATE,TFWS,94880,52.5567137
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342319110,Civil Engineering,HU‑HU,GOPENH,129730,20.3198986
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342324510,Computer Engineering,HU‑HU,GOPENH,26496,89.2735528
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342324510,Computer Engineering,HU‑HU,LOPENH,32079,86.8453057
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342324510,Computer Engineering,OHU‑OHU,GOPENO,68351,69.3042857
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342324510,Computer Engineering,OHU‑OHU,LOPENO,103430,45.9664342
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342324510,Computer Engineering,STATE,MI,43365,81.855593
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342324510,Computer Engineering,STATE,TFWS,24242,90.1789743
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342324610,Information Technology,HU‑HU,GOPENH,35135,85.415737
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342324610,Information Technology,HU‑HU,LOPENH,39482,83.4053417
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342324610,Information Technology,OHU‑OHU,GOPENO,81778,61.432847
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342324610,Information Technology,OHU‑OHU,LOPENO,121746,29.2444305
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342324610,Information Technology,STATE,MI,57438,75.1476841
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342324610,Information Technology,STATE,TFWS,27723,88.6736154
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342337210,Electronics and Telecommunication Engg,HU‑HU,GOPENH,64484,71.4000828
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342337210,Electronics and Telecommunication Engg,HU‑HU,LOPENH,71668,67.3938217
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342337210,Electronics and Telecommunication Engg,OHU‑OHU,GOPENO,114202,36.5842646
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342337210,Electronics and Telecommunication Engg,OHU‑OHU,LOPENO,122466,28.3793174
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342337210,Electronics and Telecommunication Engg,STATE,MI,95029,52.5521047
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342361210,Mechanical Engineering,HU‑HU,GOPENH,119134,32.3095051
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342361210,Mechanical Engineering,HU‑HU,LOPENH,70024,68.401414
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342361210,Mechanical Engineering,OHU‑HU,GOPENO,130241,19.6543598
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342390010,Electronics and Computer Science,HU‑HU,GOPENH,48706,79.4628516
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342390010,Electronics and Computer Science,HU‑HU,LOPENH,45741,80.8641005
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342390010,Electronics and Computer Science,OHU‑OHU,GOPENO,81260,61.4332053
3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",342390010,Electronics and Computer Science,STATE,MI,72239,67.1534217
3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",343624510,Computer Engineering,HU‑HU,GOPENH,90131,55.8997381
3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",343624510,Computer Engineering,HU‑HU,GSCH,124433,26.0539861
3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",343624510,Computer Engineering,HU‑HU,GSTH,104784,44.6898706
3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",343624510,Computer Engineering,HU‑HU,GNT1H,118482,32.4663078
3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",343624510,Computer Engineering,HU‑HU,GNT2H,59115,74.1356658
3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",343624510,Computer Engineering,HU‑HU,GOBCH,139438,6.6691673
3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",343624510,Computer Engineering,HU‑HU,LOPENH,78076,63.6910141
3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",343624510,Computer Engineering,HU‑HU,LSCH,97747,50.2663166
3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",343624510,Computer Engineering,HU‑HU,PWDOPENH,97392,50.6107355
3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",343624510,Computer Engineering,OHU‑OHU,GOPENO,107140,43.1162283
3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",343624510,Computer Engineering,OHU‑HU,GOPENO,91972,54.6979992
